Timestamp	Filename	Error	Message
2021-06-30 20:12:35.608 +0300	Yeni Firma Kaydet	0	script steps imported : 1
2021-06-30 20:12:35.608 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 14:33:45.442 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-05 14:33:45.443 +0300	ETRMUSAVIR.fmp12	0	Script “Go To Faturalar” imported as “Go To Faturalar 2” since a script named “Go To Faturalar” already exists.
2021-07-05 14:33:45.445 +0300	Go To Faturalar 2	0	script steps imported : 1
2021-07-05 14:33:45.446 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 1
2021-07-05 14:33:45.446 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 14:33:58.253 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-05 14:33:58.254 +0300	ETRMUSAVIR.fmp12	0	Script “Go To Fisler” imported as “Go To Fisler 2” since a script named “Go To Fisler” already exists.
2021-07-05 14:33:58.255 +0300	Go To Fisler 2	0	script steps imported : 1
2021-07-05 14:33:58.255 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 1
2021-07-05 14:33:58.256 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 14:36:19.176 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-05 14:36:19.177 +0300	ETRMUSAVIR.fmp12	0	Script “Go To Faturalar” imported as “Go To Faturalar 2” since a script named “Go To Faturalar” already exists.
2021-07-05 14:36:19.178 +0300	Go To Faturalar 2	0	script steps imported : 1
2021-07-05 14:36:19.179 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 1
2021-07-05 14:36:19.179 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 14:36:49.400 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-05 14:36:49.413 +0300	ETRMUSAVIR.fmp12	0	Script “Go To Fisler” imported as “Go To Fisler 2” since a script named “Go To Fisler” already exists.
